trade_date,spot,f2m,f1y,ret1yl,roll1y
2014-10-01,98.56,98.345,98.345,0.5311999999999983,2.311690000000027
2014-11-03,98.755,98.56,98.56,0.2342000000000013,1.9412900000000377
2014-12-01,98.8675,98.6925,98.6925,0.07599000000000444,1.7401900000000268
2015-01-02,98.5721,98.3933,98.3933,0.11589000000000738,1.721880000000013
2015-02-02,98.94749,98.8175,98.8175,0.09250000000000114,1.6855900000000048
2015-03-02,98.6992,98.53,98.53,0.4509999999999934,1.9598899999999873
2015-04-01,98.7887,98.6467,98.6467,0.29328999999999894,1.7244899999999745
2015-05-01,98.7254,98.5654,98.5654,0.33500000000000796,1.6699899999999843
2015-06-01,98.74,98.5775,98.5775,0.23040000000000305,1.474589999999992
2015-07-01,98.545,98.37,98.37,0.7570999999999941,1.8974999999999937
2015-08-03,98.7121,98.5612,98.5612,0.457499999999996,1.490399999999994
2015-09-01,98.8275,98.6854,98.6854,0.20269000000000403,1.127989999999997
2015-10-01,98.8762,98.7546,98.7546,0.11750000000000682,0.9600900000000081
2015-11-02,98.7942,98.66209,98.66209,0.16410999999999376,0.9095899999999943
2015-12-01,98.76849,98.6479,98.6479,-0.22521000000000413,0.44548000000000343
2016-01-04,98.50919,98.3921,98.3921,-0.1745999999999981,0.4833900000000142
2016-02-01,98.91,98.825,98.825,-0.5958100000000002,0.0871800000000178
2016-03-01,98.981,98.91669,98.91669,-0.77149,-0.04401999999997486
2016-04-01,98.93999,98.8762,98.8762,-0.7228999999999957,0.04808000000004142
2016-05-02,98.9004,98.8287,98.8287,-0.6149999999999949,0.1717800000000409
2016-06-01,98.8079,98.73669,98.73669,-0.4016900000000021,0.39298000000002276
2016-07-01,99.1271,99.0837,99.0837,-0.921999999999997,-0.10532999999998083
2016-08-01,99.0187,98.9842,98.9842,-0.6988000000000056,0.1567800000000119
