trade_date,spot,f2m,f1y,ret1yl,roll1y
1999-03-01,0.6569,0.6569,0.6593,0.03140010000000004,0.02160020000000007
1999-04-01,0.6676001,0.6681,0.6702,0.020299999999999985,0.009100000000000108
1999-05-03,0.6908001,0.6914001000000001,0.6938,-0.016900000000000026,-0.028800099999999995
1999-06-01,0.6741,0.6746,0.677,-0.005599899999999991,-0.018499899999999903
1999-07-01,0.6802,0.6810001,0.6883001,-0.011600100000000002,-0.020299999999999985
1999-08-02,0.6648001,0.6656,0.6677,0.004600100000000107,-0.009999999999999898
1999-09-01,0.6716,0.6727,0.6760001,0.0030999999999999917,-0.010899899999999962
1999-10-01,0.6779999999999999,0.6796,0.6841001,-0.020100099999999954,-0.03269989999999989
1999-11-01,0.6817,0.6832001,0.6849,-0.031199899999999947,-0.04669979999999985
1999-12-01,0.6785001,0.6802,0.6829001,-0.03610009999999997,-0.050399799999999884
2000-01-03,0.6931,0.6946,0.698,-0.026799999999999935,-0.0401997999999999
2000-02-01,0.6918,0.6934,0.6969001,-0.02739999999999998,-0.03999969999999986
2000-03-01,0.6907001,0.6923001,0.6972001,-0.05120010000000008,-0.061199800000000026
2000-04-03,0.6905,0.6921,0.6969001,-0.06260010000000005,-0.07119970000000009
2000-05-01,0.6769,0.6784,0.6832001,-0.0318001,-0.03889969999999998
2000-06-01,0.6714001,0.6729001,0.6779999999999999,-0.025799999999999934,-0.030999800000000022
2000-07-03,0.6767,0.6782001,0.6829999999999999,-0.02319989999999994,-0.026399599999999968
2000-08-01,0.6723001000000001,0.674,0.6791001,-0.028100100000000072,-0.02849960000000018
2000-09-01,0.6791001,0.6805,0.6853,-0.04459999999999997,-0.043099700000000074
2000-10-02,0.664,0.6656,0.6704001,-0.035500100000000034,-0.031799800000000156
2000-11-01,0.6537001,0.6552,0.6586,-0.03179999999999994,-0.027499900000000133
2000-12-01,0.6468,0.6481,0.6512001000000001,-0.01630010000000004,-0.010799900000000195
2001-01-02,0.6712,0.6721,0.6745,-0.049000000000000044,-0.04299990000000031
2001-02-01,0.6695001,0.6699,0.6711,-0.04289989999999999,-0.038000000000000256
2001-03-01,0.6459999999999999,0.6461,0.647,-0.018900000000000028,-0.014000000000000123
2001-04-02,0.6343,0.6343,0.6349,-0.00990000000000002,-0.0049000000000001265
2001-05-01,0.6514,0.6513,0.6509999999999999,-0.010699999999999932,-0.006000000000000116
2001-06-01,0.6522,0.6514,0.65,0.0040000000000000036,0.007899999999999907
2001-07-02,0.6598001,0.659,0.6577,-0.00029999999999996696,0.004299899999999912
2001-08-01,0.6509999999999999,0.6502,0.6489,-0.021399900000000027,-0.015899999999999914
2001-09-04,0.6407,0.6401001000000001,0.64,0.0041999999999999815,0.012099900000000052
2001-10-01,0.6349,0.6344,0.6336,-0.0016000000000000458,0.007099900000000048
2001-11-01,0.6268,0.6266,0.6264001,0.014199899999999932,0.02549989999999991
2001-12-03,0.6349,0.6346,0.6352,0.00640010000000002,0.020199999999999996
2002-01-02,0.6255,0.6258001,0.6275001,0.007699899999999982,0.025100000000000122
2002-02-01,0.6282001,0.628,0.6288,0.02939999999999998,0.047999900000000095
2002-03-01,0.6281,0.6277,0.6278,0.04540009999999994,0.06580000000000008
2002-04-01,0.625,0.6243,0.6225,0.05339999999999989,0.07420000000000004
2002-05-01,0.6403,0.6392,0.6365,0.06570010000000004,0.08830009999999999
2002-06-03,0.654,0.6526,0.6486,0.08090010000000003,0.10460019999999992
2002-07-01,0.6574,0.6557,0.6509,0.08550009999999997,0.11040019999999984
2002-08-01,0.6275001,0.6257001,0.6211,0.09209999999999996,0.11880009999999974
2002-09-03,0.6442,0.6422001,0.6365,0.08210000000000006,0.10850019999999971
2002-10-01,0.632,0.6298,0.6243,0.11570000000000003,0.14300029999999975
2002-11-01,0.6406,0.6386,0.6331001,0.11519999999999997,0.1430003999999998
2002-12-02,0.6416001,0.6394,0.6336,0.1331,0.16110029999999975
2003-01-02,0.6352,0.6329001,0.6263,0.14740010000000003,0.1752003999999997
2003-02-03,0.6582,0.6553,0.6466001,0.09919999999999995,0.12430059999999965
2003-03-03,0.6732001,0.6702,0.6602,0.08580010000000005,0.10860059999999971
2003-04-01,0.6759,0.6721,0.6611,0.10249999999999992,0.12240049999999969
2003-05-01,0.7022001,0.6984,0.6874,0.0403,0.057800299999999694
2003-06-02,0.7295001,0.7258001000000001,0.7148001,0.015900000000000025,0.030800199999999833
2003-07-01,0.7364001,0.733,0.7231,0.02750000000000008,0.04140019999999989
2003-08-01,0.7132,0.7104,0.7029001,0.04789999999999994,0.06180029999999992
2003-09-02,0.7186,0.7157,0.7082,0.057399999999999896,0.06910019999999983
2003-10-01,0.74,0.7375,0.7305,0.060799999999999965,0.0715001999999999
2003-11-03,0.7483001,0.7456,0.7391001,0.07909999999999995,0.0886001999999999
2003-12-01,0.7667,0.7638,0.7567,0.08780009999999994,0.0947001999999999
2004-01-02,0.7737001,0.7714,0.7654001,0.06279990000000002,0.06880010000000003
2004-02-02,0.7458001,0.7438,0.7390000000000001,0.06930009999999986,0.07390010000000002
2004-03-01,0.7460001,0.7441001,0.7402,0.06560010000000005,0.06830009999999997
2004-04-01,0.7636,0.7622001,0.7587001,0.06409989999999999,0.06490020000000007
2004-05-03,0.7277,0.7266001,0.7248001000000001,0.07250000000000001,0.0723003000000002
2004-06-01,0.7307001000000001,0.7294,0.7276001,0.07449990000000006,0.0713003000000001
2004-07-01,0.7506,0.7502,0.7495,0.05770009999999992,0.05340030000000007
2004-08-02,0.7508001,0.7501001,0.7486,0.07879999999999998,0.0707002000000001
2004-09-01,0.7656,0.7646,0.7622001,0.08329999999999993,0.07100030000000013
2004-10-01,0.7913,0.7903,0.7879001,0.0720999,0.05660030000000005
2004-11-01,0.8182001,0.8173001,0.8152,0.0368001,0.01840020000000009
2004-12-01,0.8445001,0.8442,0.8461,0.014100000000000001,-0.002799799999999908
2005-01-03,0.8282,0.8288,0.8323001,0.03449990000000003,0.017700099999999996
2005-02-01,0.8083001,0.8092,0.8136,0.06430010000000008,0.04720000000000002
2005-03-01,0.8058001,0.8067,0.812,0.06909999999999994,0.05149990000000004
2005-04-01,0.8228,0.8244001,0.8296,0.025399999999999978,0.00689990000000007
2005-05-02,0.7973001000000001,0.799,0.8041001,0.09579990000000005,0.0765998
2005-06-01,0.8021,0.8039001,0.8096,0.09800010000000003,0.07879979999999998
2005-07-01,0.8072001,0.8095,0.8161,0.08780009999999994,0.06949989999999995
2005-08-01,0.8274,0.8297001,0.8366001000000001,0.04949989999999993,0.031399899999999925
2005-09-01,0.8455001,0.8477,0.8543,0.05020010000000008,0.031200000000000006
2005-10-03,0.86,0.8623001,0.8692,0.029100100000000073,0.010100100000000056
2005-11-01,0.8520001,0.8542,0.8611,0.022500000000000075,0.00310010000000005
2005-12-01,0.8602,0.8623001,0.8692,0.0046000000000000485,-0.015199899999999933
2006-01-03,0.8668,0.8689001000000001,0.8743,-0.014799899999999977,-0.03639979999999998
2006-02-01,0.8779001000000001,0.8802,0.8862001,-0.03639999999999999,-0.05749979999999999
2006-03-01,0.8811,0.8835,0.8898001,-0.03570010000000001,-0.0563998
2006-04-03,0.855,0.8573001,0.8645,0.0022999999999999687,-0.017399900000000024
2006-05-01,0.8999,0.9023001,0.9092,-0.007199900000000037,-0.02689980000000014
2006-06-01,0.9076001,0.9099,0.9171,0.02510009999999996,0.0058002999999998694
2006-07-03,0.9039001,0.9063,0.9135001,0.03499989999999997,0.01600009999999996
2006-08-01,0.8861,0.8889,0.897,0.04800009999999999,0.03120020000000001
2006-09-01,0.9045001,0.9071,0.9152,0.038800100000000004,0.023300199999999993
2006-10-02,0.8983001,0.9009,0.909,0.10099999999999998,0.08670009999999995
2006-11-01,0.8836,0.8861,0.8942,0.16160000000000008,0.14940010000000004
2006-12-01,0.8738,0.8762001,0.8843001,0.11609989999999992,0.10610009999999992
2007-01-02,0.8595001,0.8619001000000001,0.8691001,0.14119989999999993,0.13240010000000002
2007-02-01,0.8498001000000001,0.8521,0.8593,0.1462000000000001,0.14000010000000007
2007-03-01,0.8541,0.8563001,0.8627,0.14490000000000003,0.14190010000000008
2007-04-02,0.8668,0.8689001000000001,0.8752,0.10170000000000001,0.10250020000000004
2007-05-01,0.9020001,0.9042,0.9106,0.0706,0.07540020000000014
2007-06-01,0.9422001,0.9443001,0.9486,0.04949999999999999,0.05490010000000012
2007-07-02,0.9485,0.95,0.9530001,0.023399999999999976,0.029600200000000076
2007-08-01,0.9450001,0.9463,0.9475001,0.02540000000000009,0.03180010000000011
2007-09-04,0.9540001,0.9554,0.9576001,-0.02180009999999999,-0.012500099999999903
2007-10-01,1.01,1.0104,1.0113,-0.06789990000000012,-0.05879999999999996
2007-11-01,1.0558,1.056,1.055,-0.2114999999999999,-0.20430000000000004
2007-12-03,1.0004,1.0007,0.9999,-0.1925,-0.18620009999999998
2008-01-02,1.0103,1.01,1.0079,-0.18419989999999997,-0.1814
2008-02-01,1.0055,1.0037,0.998,-0.19500000000000006,-0.19890000000000008
2008-03-03,1.0076,1.0058,1.0002,-0.22319999999999995,-0.22940000000000005
2008-04-01,0.9769,0.9752,0.9694,-0.1746000000000001,-0.18330000000000002
2008-05-01,0.9812,0.9806,0.9796,-0.13450000000000006,-0.14020010000000005
2008-06-02,0.9981,0.9975001,0.9976,-0.0796,-0.08560020000000002
2008-07-01,0.9764001,0.9757001,0.9739001,-0.10299999999999998,-0.11220009999999991
2008-08-01,0.9729001,0.9724001,0.9725,-0.035499999999999976,-0.043800199999999956
2008-09-02,0.9358,0.9351,0.9356,-0.03049999999999997,-0.03940009999999994
2008-10-01,0.9434001,0.9436,0.9425001,-0.020100000000000007,-0.030500199999999866
2008-11-03,0.8435,0.8449001,0.848,0.07890010000000003,0.0741999000000001
2008-12-01,0.8074,0.8093,0.8159001,0.1421,0.14280000000000015
2009-01-02,0.8237001,0.825,0.8287001,0.13069999999999993,0.12979990000000008
2009-02-02,0.8029999999999999,0.8036,0.8047001,0.1355999,0.13279990000000008
2009-03-02,0.777,0.7776,0.7803,0.18000000000000005,0.17949990000000005
2009-04-01,0.7948,0.7960001,0.7993,0.19189999999999996,0.19339990000000007
2009-05-01,0.8451,0.8459001,0.8495001,0.1402,0.14360000000000006
2009-06-01,0.918,0.9186,0.9208,0.031299999999999994,0.03460010000000002
2009-07-01,0.8709001000000001,0.8714001,0.8732001,0.06979989999999991,0.07369999999999988
2009-08-03,0.937,0.9373,0.9376,0.03849999999999998,0.041900099999999774
2009-09-01,0.9051,0.9052001,0.9044001,0.045699899999999904,0.04980009999999968
2009-10-01,0.9224001,0.9223,0.9216,0.05820000000000003,0.06390009999999968
2009-11-02,0.9269001,0.9269001,0.9258,0.05600000000000005,0.06349999999999967
2009-12-01,0.9580001,0.9580001,0.9569001,0.02729999999999999,0.03709999999999969
2010-01-04,0.9594001,0.9593,0.9575,0.04919999999999991,0.06019989999999964
2010-02-01,0.9403,0.9402,0.9384001,0.06859989999999994,0.08199989999999957
2010-03-01,0.9603,0.9601,0.9580001,0.06759990000000005,0.08259989999999973
2010-04-01,0.9912,0.9904001,0.9847001,0.050199899999999964,0.06289989999999956
2010-05-03,0.9897001,0.989,0.9816,0.07050000000000001,0.08349989999999963
2010-06-01,0.9521,0.9516,0.9478,0.07780000000000009,0.09649989999999964
2010-07-01,0.943,0.9423,0.9376,0.10349999999999993,0.1230998999999997
2010-08-02,0.9761,0.9744,0.9676,0.07679999999999998,0.09509989999999979
2010-09-01,0.9501,0.9485,0.9434001,0.08139989999999997,0.10199989999999981
2010-10-01,0.9798,0.9776,0.9699001,-0.019200100000000053,-0.0014001000000001262
2010-11-01,0.9818,0.9795001,0.9716,0.010400100000000023,0.026599999999999957
2010-12-01,0.9842001,0.9822001,0.9746,0.010599999999999943,0.026799999999999935
2011-01-03,1.0067,1.0042,0.9952,-0.006900000000000017,0.007399999999999962
2011-02-01,1.007,1.0049,0.9968,0.0035999999999999366,0.018399999999999972
2011-03-01,1.0256,1.0235,1.0146,-0.00039999999999995595,0.013699899999999765
2011-04-01,1.0349,1.0322,1.0233,-0.013800000000000034,-0.00030010000000002535
2011-05-02,1.0521,1.0495,1.0398,-0.025800000000000045,-0.013600100000000115
2011-06-01,1.0256,1.0231,1.0149,-0.05359999999999987,-0.04010010000000008
2011-07-01,1.0411,1.0386,1.0304,-0.04849989999999993,-0.035800000000000054
2011-08-01,1.0444,1.0422,1.0347,-0.03999989999999998,-0.026899900000000088
2011-09-01,1.0248,1.0228,1.0191,-0.0045999999999999375,0.012300099999999925
2011-10-03,0.9507,0.9498,0.9478,0.0685,0.08830009999999988
2011-11-01,0.9820001,0.9803,0.9771,0.025499999999999967,0.04459999999999975
2011-12-01,0.9852,0.9832001,0.9795001,0.02539989999999992,0.044099999999999695
2012-01-03,0.9883,0.9866,0.9832001,0.029399899999999923,0.0487000999999998
2012-02-01,1.0004,0.9982001,0.9918,0.010199999999999987,0.026500099999999915
2012-03-01,1.0142,1.0121,1.0055,-0.03370000000000006,-0.017699800000000043
2012-04-02,1.0095,1.0074,1.0005,-0.018499899999999903,-0.002999800000000108
2012-05-01,1.014,1.0117,1.0032,-0.010699900000000095,0.002900299999999967
2012-06-01,0.9613,0.9596,0.9567001,0.015999999999999903,0.03560029999999992
2012-07-02,0.9819001,0.98,0.975,-0.024599900000000008,-0.006899700000000175
2012-08-01,0.9947001,0.9927,0.9856,-0.02009990000000006,-0.004499800000000165
2012-09-04,1.0145,1.0124,1.0047,-0.05589999999999995,-0.040799800000000164
2012-10-01,1.0163,1.0141,1.0066,-0.040099999999999913,-0.02489980000000014
2012-11-01,1.0026,1.0005,0.994,-0.03620000000000001,-0.019899800000000134
2012-12-03,1.0049,1.0029,0.9966,-0.056599900000000036,-0.03999970000000008
2013-01-02,1.0126,1.0104,1.0029,-0.06669989999999992,-0.05139970000000016
2013-02-01,1.002,1.0,0.9935001,-0.09329999999999994,-0.07689960000000018
2013-03-01,0.9718,0.9699001,0.9645001,-0.06259999999999999,-0.04509960000000024
2013-04-01,0.9820001,0.98,0.9743,-0.0697000000000001,-0.0525996000000003
2013-05-01,0.9925001,0.9904001,0.9845001,-0.07379999999999998,-0.05709970000000031
2013-06-03,0.9727001,0.9706,0.9644001,-0.0474,-0.031099600000000227
2013-07-01,0.9504001,0.9484001,0.9418001,-0.003300100000000028,0.012600299999999787
2013-08-01,0.9655001,0.9633,0.9565001,-0.04159999999999997,-0.02599970000000018
2013-09-03,0.9488,0.9467,0.9403,-0.0252,-0.00929980000000008
2013-10-01,0.9665,0.9643,0.9576,-0.06440000000000001,-0.04899980000000015
2013-11-01,0.9578,0.9557,0.9491,-0.07019989999999998,-0.054899699999999996
2013-12-02,0.9400001,0.9379001,0.9315,-0.04820000000000002,-0.032799900000000104
2014-01-02,0.9362001,0.9341,0.9282001,-0.07850009999999996,-0.06279990000000002
2014-02-03,0.9002001000000001,0.8983001,0.8931,-0.09899999999999998,-0.08270010000000005
2014-03-03,0.9019001,0.9,0.8943,-0.09719999999999995,-0.08260009999999995
2014-04-01,0.9046,0.9027001,0.8974001,-0.10580010000000006,-0.09180009999999994
2014-05-01,0.9107001,0.9087,0.9030001,-0.08190009999999992,-0.06950009999999984
2014-06-02,0.9170001,0.915,0.9091,-0.11099999999999999,-0.0998001999999999
2014-07-01,0.9385,0.9364001,0.9308,-0.13739999999999997,-0.1270001999999999
2014-08-01,0.9149001,0.9129001,0.9077001,-0.14740010000000003,-0.13790029999999998
2014-09-02,0.9151,0.9131,0.9076,-0.1503,-0.1428003000000001
2014-10-01,0.8932,0.8913,0.8868001,-0.1327001,-0.12590030000000008
2014-11-03,0.8789001000000001,0.8769001000000001,0.8717,-0.10840000000000005,-0.10410050000000026
2014-12-01,0.8833,0.8814,0.8759001000000001,-0.12830010000000003,-0.12590040000000013
2015-01-02,0.8497,0.8479001,0.8444,-0.12770000000000004,-0.12510040000000022
2015-02-02,0.7941,0.7934,0.7926,-0.07489989999999991,-0.07060020000000022
2015-03-02,0.7971,0.7962,0.7955,-0.048799999999999955,-0.04550020000000021
2015-04-01,0.7916,0.7908,0.7907001,-0.02300000000000002,-0.020000100000000187
2015-05-01,0.8211,0.8201,0.8183,-0.021399999999999975,-0.021200100000000277
2015-06-01,0.7981,0.7971,0.7957001,-0.030900099999999986,-0.031300100000000275
2015-07-01,0.7934,0.7927001,0.7931,-0.01869989999999999,-0.018100100000000174
2015-08-03,0.7603,0.7600001000000001,0.7609999999999999,0.0026000000000000467,0.003499899999999778
2015-09-01,0.7573,0.7571,0.7576,0.005899999999999905,0.0058499999999998
2015-10-01,0.7541,0.7539001000000001,0.7539001000000001,0.009099899999999939,0.007999999999999785
